Morphospecies,Order,Present in Vials,Species_Stage_Name,Stage_Name,Group,Specialist,Standard_Sorting_Name,Barcode_Status,Authority,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,specific_epithet,subspecies,Body_Length_Mean_mm,Body_Mass_Mean_mg,Body_Mass_SD_mg,Body_Mass_N,Body_Mass_Source,Body_Mass_Proxy,Body_Mass_Notes
Aderidae_sp_1,135,1,Aderidae_sp_1_Adult,Adult,Coleoptera,Matthew_Gimmel,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Aderidae,,Aderidae_sp,Aderidae_sp,,2.145454545,0.596666861,0.218438028,22,,,
Aderidae_sp_1,135,1,Aderidae_sp_1_Egg,Egg,Coleoptera,Matthew_Gimmel,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Aderidae,,Aderidae_sp,Aderidae_sp,,,,,,,,
Aderidae_sp_1,135,1,Aderidae_sp_1_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Aderidae,,Aderidae_sp,Aderidae_sp,,,,,,,,
Aderidae_sp_1,135,1,Aderidae_sp_1_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Aderidae,,Aderidae_sp,Aderidae_sp,,,,,,,,
Anthicus_oceanicus,136,1,Anthicus_oceanicus_Adult,Adult,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Anthicidae,,Anthicus_oceanicus,Anthicus_oceanicus,,2.94,1.011613568,0.254107787,10,,,
Anthicus_oceanicus,136,1,Anthicus_oceanicus_Egg,Egg,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Anthicidae,,Anthicus_oceanicus,Anthicus_oceanicus,,,,,,,,
Anthicus_oceanicus,136,1,Anthicus_oceanicus_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Anthicidae,,Anthicus_oceanicus,Anthicus_oceanicus,,,,,,,,
Anthicus_oceanicus,136,1,Anthicus_oceanicus_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Anthicidae,,Anthicus_oceanicus,Anthicus_oceanicus,,,,,,,,
Araecerus_vieillardi,137,1,Araecerus_vieillardi_Adult,Adult,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Anthribidae,,Araecerus_vieillardi,Araecerus_vieillardi,,3.327777778,4.223695911,1.200804505,18,,,
Araecerus_vieillardi,137,1,Araecerus_vieillardi_Egg,Egg,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Anthribidae,,Araecerus_vieillardi,Araecerus_vieillardi,,,,,,,,
Araecerus_vieillardi,137,1,Araecerus_vieillardi_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Anthribidae,,Araecerus_vieillardi,Araecerus_vieillardi,,,,,,,,
Araecerus_vieillardi,137,1,Araecerus_vieillardi_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Anthribidae,,Araecerus_vieillardi,Araecerus_vieillardi,,,,,,,,
Brown_Aleocharinae,138,1,Brown_Aleocharinae_Adult,Adult,Coleoptera,,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Aleocharinae,,,,4.15,5.95815,8.258087965,2,,,
Brown_Aleocharinae,138,1,Brown_Aleocharinae_Egg,Egg,Coleoptera,,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Aleocharinae,,,,,,,,,,
Brown_Aleocharinae,138,1,Brown_Aleocharinae_Larvae,Larvae,Coleoptera,,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Aleocharinae,,,,,,,,,,
Brown_Aleocharinae,138,1,Brown_Aleocharinae_Pupae,Pupae,Coleoptera,,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Aleocharinae,,,,,,,,,,
Ceresium_unicolor,139,1,Ceresium_unicolor_Adult,Adult,Coleoptera,,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Chrsyomeloidea,Cerambycidae,Cerambycinae,Ceresium,unicolor,,8.6,20.81826803,3.697793419,7,,,
Ceresium_unicolor,139,1,Ceresium_unicolor_Egg,Egg,Coleoptera,,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Chrsyomeloidea,Cerambycidae,Cerambycinae,Ceresium,unicolor,,,,,,,,
Ceresium_unicolor,139,1,Ceresium_unicolor_Larvae,Larvae,Coleoptera,,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Chrsyomeloidea,Cerambycidae,Cerambycinae,Ceresium,unicolor,,,,,,,,
Ceresium_unicolor,139,1,Ceresium_unicolor_Pupae,Pupae,Coleoptera,,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Chrsyomeloidea,Cerambycidae,Cerambycinae,Ceresium,unicolor,,,,,,,,
Conoderus_pallipes,141,1,Conoderus_pallipes_Adult,Adult,Coleoptera,Matthew_Gimmel,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,,,Elatridae,Agrypninae,Conoderus,pallipes,,10.575,30.63748454,4.098759368,8,,,
Conoderus_pallipes,141,1,Conoderus_pallipes_Egg,Egg,Coleoptera,Matthew_Gimmel,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,,,Elatridae,Agrypninae,Conoderus,pallipes,,,,,,,,
Conoderus_pallipes,141,1,Conoderus_pallipes_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,,,Elatridae,Agrypninae,Conoderus,pallipes,,,,,,,,
Conoderus_pallipes,141,1,Conoderus_pallipes_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,,,Elatridae,Agrypninae,Conoderus,pallipes,,,,,,,,
Coelophora_inaequalis,142,1,Coelophora_inaequalis_Adult,Adult,Coleoptera,,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,,Coelophora,ineaqualis,,4.2,20.56171964,NA,1,,,
Cossoninae_sp_1,143,#N/A,Cossoninae_sp_1_Adult,Adult,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp1,Cossoninae_sp1,,,,,,,,
Cossoninae_sp_1,143,#N/A,Cossoninae_sp_1_Egg,Egg,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp1,Cossoninae_sp1,,,,,,,,
Cossoninae_sp_1,143,#N/A,Cossoninae_sp_1_Larvae,Larvae,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp1,Cossoninae_sp1,,,,,,,,
Cossoninae_sp_1,143,#N/A,Cossoninae_sp_1_Pupae,Pupae,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp1,Cossoninae_sp1,,,,,,,,
Cossoninae_sp_2,144,1,Cossoninae_sp_2_Adult,Adult,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp2,Cossoninae_sp2,,1.9375,0.102799947,0.041621774,16,,,
Cossoninae_sp_2,144,1,Cossoninae_sp_2_Egg,Egg,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp2,Cossoninae_sp2,,,,,,,,
Cossoninae_sp_2,144,1,Cossoninae_sp_2_Larvae,Larvae,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp2,Cossoninae_sp2,,,,,,,,
Cossoninae_sp_2,144,1,Cossoninae_sp_2_Pupae,Pupae,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp2,Cossoninae_sp2,,,,,,,,
Cossoninae_sp_3,145,1,Cossoninae_sp_3_Adult,Adult,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp3,Cossoninae_sp3,,2.45625,0.186358583,0.087149453,16,,,
Cossoninae_sp_3,145,1,Cossoninae_sp_3_Egg,Egg,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp3,Cossoninae_sp3,,,,,,,,
Cossoninae_sp_3,145,1,Cossoninae_sp_3_Larvae,Larvae,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp3,Cossoninae_sp3,,,,,,,,
Cossoninae_sp_3,145,1,Cossoninae_sp_3_Pupae,Pupae,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp3,Cossoninae_sp3,,,,,,,,
Cossoninae_sp_4,146,1,Cossoninae_sp_4_Adult,Adult,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp4,Cossoninae_sp4,,2.136363636,0.071314138,0.011489812,11,,,
Cossoninae_sp_4,146,1,Cossoninae_sp_4_Egg,Egg,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp4,Cossoninae_sp4,,,,,,,,
Cossoninae_sp_4,146,1,Cossoninae_sp_4_Larvae,Larvae,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp4,Cossoninae_sp4,,,,,,,,
Cossoninae_sp_4,146,1,Cossoninae_sp_4_Pupae,Pupae,Coleoptera,Robert_Anderson,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp4,Cossoninae_sp4,,,,,,,,
Cossoninae_sp_5,147,1,Cossoninae_sp_5_Adult,Adult,Coleoptera,Robert_Anderson,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp5,Cossoninae_sp5,,1.404761905,0.041798134,0.020712554,21,,,
Cossoninae_sp_5,147,1,Cossoninae_sp_5_Egg,Egg,Coleoptera,Robert_Anderson,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp5,Cossoninae_sp5,,,,,,,,
Cossoninae_sp_5,147,1,Cossoninae_sp_5_Larvae,Larvae,Coleoptera,Robert_Anderson,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp5,Cossoninae_sp5,,,,,,,,
Cossoninae_sp_5,147,1,Cossoninae_sp_5_Pupae,Pupae,Coleoptera,Robert_Anderson,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp5,Cossoninae_sp5,,,,,,,,
Cossoninae_sp_6,148,#N/A,Cossoninae_sp_6_Adult,Adult,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp6,Cossoninae_sp6,,,,,,,,
Cossoninae_sp_6,148,#N/A,Cossoninae_sp_6_Egg,Egg,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp6,Cossoninae_sp6,,,,,,,,
Cossoninae_sp_6,148,#N/A,Cossoninae_sp_6_Larvae,Larvae,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp6,Cossoninae_sp6,,,,,,,,
Cossoninae_sp_6,148,#N/A,Cossoninae_sp_6_Pupae,Pupae,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Cossoninae,Cossoninae_sp6,Cossoninae_sp6,,,,,,,,
Curculioninae_sp_1,149,1,Curculioninae_sp_1_Adult,Adult,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Curculioninae,Curculioninae_sp1,Curculioninae_sp1,,3.55,2.409810504,0.643675342,4,,,
Curculioninae_sp_1,149,1,Curculioninae_sp_1_Egg,Egg,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Curculioninae,Curculioninae_sp1,Curculioninae_sp1,,,,,,,,
Curculioninae_sp_1,149,1,Curculioninae_sp_1_Larvae,Larvae,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Curculioninae,Curculioninae_sp1,Curculioninae_sp1,,,,,,,,
Curculioninae_sp_1,149,1,Curculioninae_sp_1_Pupae,Pupae,Coleoptera,Robert_Anderson,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,Curculioninae,Curculioninae_sp1,Curculioninae_sp1,,,,,,,,
Curinus_coeruleus,150,1,Curinus_coeruleus_Adult,Adult,Coleoptera,Matthew_Gimmel,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Chilocorinae,Curinus_coeruleus,Curinus_coeruleus,,,,,,,,
Curinus_coeruleus,150,1,Curinus_coeruleus_Egg,Egg,Coleoptera,Matthew_Gimmel,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Chilocorinae,Curinus_coeruleus,Curinus_coeruleus,,,,,,,,
Curinus_coeruleus,150,1,Curinus_coeruleus_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Chilocorinae,Curinus_coeruleus,Curinus_coeruleus,,,,,,,,
Curinus_coeruleus,150,1,Curinus_coeruleus_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Chilocorinae,Curinus_coeruleus,Curinus_coeruleus,,,,,,,,
Dactylosternum_abdominale,151,1,Dactylosternum_abdominale_Adult,Adult,Coleoptera,Matthew_Gimmel,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hyrdrophilidae,,Dactylosternum_abdominale,Dactylosternum_abdominale,,4.3,8.024254286,NA,1,,,
Dactylosternum_abdominale,151,1,Dactylosternum_abdominale_Egg,Egg,Coleoptera,Matthew_Gimmel,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hyrdrophilidae,,Dactylosternum_abdominale,Dactylosternum_abdominale,,,,,,,,
Dactylosternum_abdominale,151,1,Dactylosternum_abdominale_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hyrdrophilidae,,Dactylosternum_abdominale,Dactylosternum_abdominale,,,,,,,,
Dactylosternum_abdominale,151,1,Dactylosternum_abdominale_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hyrdrophilidae,,Dactylosternum_abdominale,Dactylosternum_abdominale,,,,,,,,
Derolathrus_atomus,152,1,Derolathrus_atomus_Adult,Adult,Coleoptera,Matthew_Gimmel,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Jacobsoniidae,,Derolathrus_atomus,Derolathrus_atomus,,1.084615385,0.013158437,0.003884856,26,,,
Derolathrus_atomus,152,1,Derolathrus_atomus_Egg,Egg,Coleoptera,Matthew_Gimmel,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Jacobsoniidae,,Derolathrus_atomus,Derolathrus_atomus,,,,,,,,
Derolathrus_atomus,152,1,Derolathrus_atomus_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Jacobsoniidae,,Derolathrus_atomus,Derolathrus_atomus,,,,,,,,
Derolathrus_atomus,152,1,Derolathrus_atomus_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Jacobsoniidae,,Derolathrus_atomus,Derolathrus_atomus,,,,,,,,
Dermestidae_sp_1,153,1,Dermestidae_Adult,Adult,Coleoptera,,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Dermestidae,,,,,,,,,,,
Dermestidae_sp_1,153,1,Dermestidae_Egg,Egg,Coleoptera,,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Dermestidae,,,,,,,,,,,
Dermestidae_sp_1,153,1,Dermestidae_Larvae,Larvae,Coleoptera,,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Dermestidae,,,,,,,,,,,
Dermestidae_sp_1,153,1,Dermestidae_Pupae,Pupae,Coleoptera,,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,,,,Dermestidae,,,,,,,,,,,
Diocalandra_taitensis,154,1,Diocalandra_taitensis_Adult,Adult,Coleoptera,Robert_Anderson,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,,Diocalandra_taitensis,Diocalandra_taitensis,,5.904878049,6.711883601,2.295828901,41,,,
Diocalandra_taitensis,154,1,Diocalandra_taitensis_Egg,Egg,Coleoptera,Robert_Anderson,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,,Diocalandra_taitensis,Diocalandra_taitensis,,,,,,,,
Diocalandra_taitensis,154,1,Diocalandra_taitensis_Larvae,Larvae,Coleoptera,Robert_Anderson,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,,Diocalandra_taitensis,Diocalandra_taitensis,,,,,,,,
Diocalandra_taitensis,154,1,Diocalandra_taitensis_Pupae,Pupae,Coleoptera,Robert_Anderson,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Curculionidea,Curculionidae,,Diocalandra_taitensis,Diocalandra_taitensis,,,,,,,,
Diomus_notescens,155,1,Diomus_notescens_Adult,Adult,Coleoptera,Rachel_Behm,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,,Diomus,notescens,,2.3,0.953787331,NA,1,,,
Diomus_notescens,155,1,Diomus_notescens_Egg,Egg,Coleoptera,Rachel_Behm,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,,Diomus,notescens,,,,,,,,
Diomus_notescens,155,1,Diomus_notescens_Larvae,Larvae,Coleoptera,Rachel_Behm,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,,Diomus,notescens,,,,,,,,
Diomus_notescens,155,1,Diomus_notescens_Pupae,Pupae,Coleoptera,Rachel_Behm,,,,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,,Diomus,notescens,,,,,,,,
Endynomena_pradieri,156,1,Endynomena_pradieri_Adult,Adult,Coleoptera,Matthew_Gimmel,,Error,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Adephaga,,,Carabidae,,Endynomena_pradieri,Endynomena_pradieri,,7.7,9.925863665,0.667354256,7,,,
Endynomena_pradieri,156,1,Endynomena_pradieri_Egg,Egg,Coleoptera,Matthew_Gimmel,,Error,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Adephaga,,,Carabidae,,Endynomena_pradieri,Endynomena_pradieri,,,,,,,,
Endynomena_pradieri,156,1,Endynomena_pradieri_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Error,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Adephaga,,,Carabidae,,Endynomena_pradieri,Endynomena_pradieri,,,,,,,,
Endynomena_pradieri,156,1,Endynomena_pradieri_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Error,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Adephaga,,,Carabidae,,Endynomena_pradieri,Endynomena_pradieri,,,,,,,,
Eobia_bicolor,157,1,Eobia_bicolor_Adult,Adult,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Oedemeridae,,Eobia_bicolor,Eobia_bicolor,,8.153333333,22.43423763,11.64731197,30,,,
Eobia_bicolor,157,1,Eobia_bicolor_Egg,Egg,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Oedemeridae,,Eobia_bicolor,Eobia_bicolor,,,,,,,,
Eobia_bicolor,157,1,Eobia_bicolor_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Oedemeridae,,Eobia_bicolor,Eobia_bicolor,,,,,,,,
Eobia_bicolor,157,1,Eobia_bicolor_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Oedemeridae,,Eobia_bicolor,Eobia_bicolor,,,,,,,,
Eobia_bilineata,158,1,Eobia_bilineata_Adult,Adult,Coleoptera,Matthew_Gimmel,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Oedemeridae,,Eobia_bilineata,Eobia_bilineata,,7.793333333,20.08920326,7.687265544,15,,,
Eobia_bilineata,158,1,Eobia_bilineata_Egg,Egg,Coleoptera,Matthew_Gimmel,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Oedemeridae,,Eobia_bilineata,Eobia_bilineata,,,,,,,,
Eobia_bilineata,158,1,Eobia_bilineata_Larvae,Larvae,Coleoptera,Matthew_Gimmel,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Oedemeridae,,Eobia_bilineata,Eobia_bilineata,,,,,,,,
Eobia_bilineata,158,1,Eobia_bilineata_Pupae,Pupae,Coleoptera,Matthew_Gimmel,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Oedemeridae,,Eobia_bilineata,Eobia_bilineata,,,,,,,,
